Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387128,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2113.5,1782.2,2103.0,0.5619237795810854,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9123847559162171
Bank,0.6914438272043757,0.14273960604235833,0.07629495588843505,0.40576702990496094,0.38184165232357997,0.38636980748288546,0.7989642184557438,-0.08940878615968861,-0.06828427853553476,-0.061294934640522825,0.9011299435028248,0.0,0.09887005649717515,1721.1,1790.6999999999998,1775.0,0.513871776352127,0.6834608985024961,0.3282154386579068,0.8787111306924235,0.7989642184557438,0.8062852453189497,0.10881617030819397,4.0,4.0,9.0,3.0,2.0,8.0,10.0,0.663745356522789
Regulatory,0.722547816047155,0.1593356432805974,0.044085881330139576,0.38138252393529043,0.3585931025690062,0.35805480117783156,0.7923728813559322,0.046720427586853575,0.03606604450825557,-0.09124195191099305,0.922316384180791,0.0018832391713747645,0.07580037664783427,1711.1999999999998,1823.6999999999998,1773.6,0.7459744232485024,0.8328119800332778,0.0,0.9214277329265967,0.7923728813559322,0.8880648715590855,0.0,2.0,3.0,11.0,2.0,3.0,7.0,11.0,0.6504295837773928
Compromise Programming,0.5358129148586297,0.10088728187260299,0.018448640983635477,0.4547830166780002,0.4124752980174667,0.32071072284164287,0.6704331450094162,0.004258677543876099,0.020301507537688446,-0.06838194521459462,0.7650659133709982,0.21563088512241055,0.019303201506591337,1560.6,1840.6,1722.7000000000003,0.9768449674979819,0.9058901830282862,0.25054271875615364,0.6649757216547483,0.6704331450094162,0.9531584503755453,0.3832316569254719,1.0,2.0,10.0,5.0,5.0,3.0,8.0,0.6466459395855433
Outcome_Pred_Model,0.6209730502220185,0.11875485040622655,0.13949735378863448,0.4030463872450329,0.39901988908013003,0.4008424008424008,0.7707156308851224,-0.09801991029427848,-0.07229002153625275,-0.054209363070122585,0.8342749529190208,0.008945386064030132,0.15677966101694915,1680.8,1683.0,1760.1,0.4670518757700646,0.6648918469217967,0.40587238726540975,0.7819302269728251,0.7707156308851224,0.6458128148427548,0.26607836589354555,5.0,5.0,8.0,4.0,4.0,9.0,9.0,0.639257150355709
Nash Bargaining,0.10090605913275402,0.0184961071162906,0.3938520636389008,0.37484250217784804,0.37057914196468406,0.28269932521231844,0.3738229755178908,0.1783643552596621,0.21421392677674078,-0.039100970211106145,0.3258003766478343,0.3187382297551789,0.3554613935969868,1137.7000000000003,1135.4,1538.9,0.03020775799804598,0.006988352745424531,0.5714584202533356,0.06769724207253898,0.3738229755178908,0.0,0.9234505040799957,8.0,9.0,2.0,8.0,6.0,10.0,4.0,0.2834018742719404
Kalai-Smorodinsky,0.09844545895767806,0.018186969192473777,0.3938520636389008,0.37449077353910837,0.3684754892586217,0.28040290736793927,0.3686440677966102,0.17728601122102927,0.2113854989231873,-0.04116271569101759,0.32015065913371,0.3243879472693032,0.3554613935969868,1131.4,1132.5,1536.5,0.0360708671453458,0.020099833610649043,0.5488619562723513,0.06431798163532154,0.3686440677966102,0.0,0.9254774460833111,7.0,7.0,3.0,9.0,7.0,10.0,3.0,0.27730778812924783
Applicant,0.05161247883889211,0.01335174228201751,0.0,0.2945230140091715,0.39816408491107286,0.11397641749327952,0.1694915254237288,0.10341944457467922,0.12129217516152188,-0.05157487566771035,0.18314500941619585,0.8168549905838042,0.0,935.9000000000001,1571.3,1503.9,0.43769384373539555,0.43773710482529116,0.4347460286905974,0.0,0.1694915254237288,1.0,0.9571808501799627,6.0,6.0,7.0,11.0,11.0,1.0,2.0,0.2422845846546901
Nash Social Welfare,0.10134506891597389,0.021680792874370858,0.027672440098423616,0.44887242595160276,0.4086695990310448,0.2161952023510575,0.2919020715630885,0.18318564708456403,0.21572146446518303,-0.04471544715447151,0.3112052730696798,0.6567796610169492,0.032015065913371,1083.0000000000002,1592.8,1562.1000000000001,0.0039937120278713545,0.0,0.5099244786204087,0.06830015529956926,0.2919020715630885,0.9297389993523182,0.9025692959424975,9.0,10.0,4.0,6.0,8.0,5.0,6.0,0.2332044978148053
Proportional Fairness,0.10134506891597389,0.021680792874370858,0.027672440098423616,0.44887242595160276,0.4086695990310448,0.2161952023510575,0.2919020715630885,0.18318564708456403,0.21572146446518303,-0.04471544715447151,0.3112052730696798,0.6567796610169492,0.032015065913371,1083.0000000000002,1592.8,1562.1000000000001,0.0039937120278713545,0.0,0.5099244786204087,0.06830015529956926,0.2919020715630885,0.9297389993523182,0.9025692959424975,9.0,10.0,4.0,6.0,8.0,5.0,6.0,0.2332044978148053
