Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387129,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3,2103.0,0.604594086743107,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9209188173486215
Bank,0.69858465410637,0.14390048335002464,0.0691541289864406,0.4041348060039649,0.3783594696245299,0.3824828970029825,0.7994350282485876,-0.07449950771250413,-0.04399138549892323,-0.05360801426176731,0.9067796610169492,0.0,0.09322033898305085,1724.9,1801.3,1774.1,0.6343904590251944,0.8162518740629683,0.4355543038885721,0.8880042503029658,0.7994350282485876,0.7523542711227478,0.11510981509619887,2.0,2.0,8.0,3.0,2.0,4.0,10.0,0.7113638139427816
Outcome_Pred_Model,0.6327392773137112,0.12075297625756341,0.1289511050679384,0.3955403497261525,0.38908650474915535,0.39175302798800365,0.769774011299435,-0.09345648334818013,-0.0658865757358219,-0.05310475415479954,0.8436911487758946,0.008945386064030132,0.14736346516007534,1682.1,1736.1,1752.7,0.5413582850788048,0.7247976011994006,0.4408531944614529,0.7971589261883688,0.769774011299435,0.5382171553293914,0.2645343078032423,4.0,4.0,7.0,4.0,4.0,5.0,9.0,0.6637836856654993
Regulatory,0.7224965591358354,0.16173226723685438,0.044271185050091325,0.37431610448635455,0.3541849939440301,0.35160590154283033,0.7923728813559322,0.06162970603403817,0.04605886575735818,-0.09497461780837901,0.9279661016949152,0.0009416195856873823,0.07109227871939737,1714.1,1816.8,1772.8999999999999,0.6975495647505464,0.8076161919040481,0.0,0.9209949456017349,0.7923728813559322,0.8414618179611625,0.0,1.0,3.0,11.0,2.0,3.0,2.0,11.0,0.6406580546128291
Compromise Programming,0.5018659764481387,0.09284200797962266,0.19423930274794107,0.3893942479932735,0.3711783642506534,0.3786773636414285,0.6840866290018832,0.17278509697282263,0.18137832017229005,-0.085823342023988,0.724105461393597,0.08050847457627118,0.19538606403013184,1623.4,1657.0,1726.8,0.15204969896843934,0.2423988005997001,0.09635496299500401,0.6165960983300334,0.6840866290018832,0.3044155944028327,0.44470845179354557,7.0,7.0,10.0,5.0,5.0,8.0,8.0,0.44663480365944863
Kalai-Smorodinsky,0.17887952255058542,0.034225433034607344,0.21087733939526015,0.3868813730402647,0.3540367820488302,0.2839813676252579,0.3644067796610169,0.1052244987263038,0.14403445800430725,-0.02084358948160392,0.3483992467043315,0.4416195856873823,0.20998116760828625,1469.9,1406.0,1569.8000000000002,0.48360624304943034,0.3983808095952024,0.7805351581023681,0.17097925295389907,0.3644067796610169,0.24483363200952918,0.8230970160737954,5.0,5.0,2.0,7.0,7.0,9.0,6.0,0.43278684268554635
Nash Bargaining,0.18139975909503336,0.03517780325303261,0.2111686394524905,0.38642778941964595,0.3566838783706254,0.28606445919990797,0.3691148775894539,0.10630284276493662,0.14472361809045226,-0.022052205220522092,0.3540489642184557,0.4345574387947269,0.21139359698681734,1471.1000000000001,1408.4,1571.8,0.4783142232618782,0.3955022488755623,0.7678094871093384,0.17445636428468805,0.3691148775894539,0.24379046631498413,0.8169491645496959,6.0,6.0,3.0,6.0,6.0,10.0,7.0,0.4317619659669625
Nash Social Welfare,0.08923296494877922,0.015240661297542032,0.19059656985058515,0.3936822489800284,0.3428348313890483,0.2623513907617112,0.3145009416195857,0.20376795286542576,0.23941134242641782,-0.04867804193141523,0.2886064030131827,0.5174199623352166,0.19397363465160075,1459.9,1391.1,1555.9,0.0,0.0,0.4874626183847547,0.047295997153896555,0.3145009416195857,0.3174604733810313,0.9456497330743183,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.23275209975556455
Proportional Fairness,0.08923296494877922,0.015240661297542032,0.19059656985058515,0.3936822489800284,0.3428348313890483,0.2623513907617112,0.3145009416195857,0.20376795286542576,0.23941134242641782,-0.04867804193141523,0.2886064030131827,0.5174199623352166,0.19397363465160075,1459.9,1391.1,1555.9,0.0,0.0,0.4874626183847547,0.047295997153896555,0.3145009416195857,0.3174604733810313,0.9456497330743183,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.23275209975556455
Applicant,0.054952469130916344,0.01195305966039911,0.05650664372519979,0.42730641125421576,0.3439073755338815,0.19354439147186095,0.2066854990583804,0.19180458530639036,0.2241636755204594,-0.036896745230078576,0.20056497175141244,0.7354048964218456,0.064030131826742,1490.6999999999998,1417.2,1528.4,0.058710741266249866,0.06368815592203914,0.6115094108141448,0.0,0.2066854990583804,0.7976457924229208,0.9668722433381954,8.0,9.0,4.0,11.0,11.0,3.0,2.0,0.21671823003943108
Maximin,0.06678679399914576,0.01202627092718836,0.2792462010145043,0.38879683995139924,0.34950436667304136,0.2503720834125352,0.288135593220339,0.19671183209089343,0.2218234027279253,-0.07052852334208626,0.2335216572504708,0.4821092278719397,0.2843691148775895,1391.5,1297.2,1527.6999999999998,0.03462821643593972,0.07346326836581729,0.2573960815048,0.016327540834295898,0.288135593220339,0.0,0.9663996414136458,9.0,8.0,9.0,10.0,10.0,11.0,3.0,0.17692460504314272
