Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387128,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3000000000002,2103.0,0.5850370251126853,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9170074050225371
Bank,0.6937170368608442,0.14422008688063734,0.07402174623196642,0.40414624183006537,0.379637598011092,0.3838567774737987,0.7989642184557438,-0.08472033381780675,-0.06328786791098351,-0.06127722406792169,0.903954802259887,0.0,0.096045197740113,1723.0,1798.6,1774.4,0.5636670959433355,0.7234282846028359,0.3028183831672212,0.8812543923234908,0.7989642184557438,0.7316544385076029,0.10369350193507779,3.0,3.0,9.0,3.0,2.0,4.0,10.0,0.669133661669107
Regulatory,0.7210587335682649,0.16011573351022892,0.044768366442958944,0.3819533991388336,0.3580496589532734,0.35746149979181546,0.7928436911487758,0.04828324503414749,0.04178033022254124,-0.08789277081960012,0.9232580037664784,0.002824858757062147,0.0739171374764595,1717.3999999999999,1815.5,1774.6,0.7513280746941408,0.8174174927845402,0.0,0.9189879332586217,0.7928436911487758,0.837704552489398,0.0,1.0,2.0,11.0,2.0,3.0,2.0,11.0,0.6512006780500629
Outcome_Pred_Model,0.6209730502220185,0.11875485040622655,0.13949735378863448,0.4030463872450329,0.39901988908013003,0.4008424008424008,0.7707156308851224,-0.09801991029427848,-0.07229002153625275,-0.054209363070122585,0.8342749529190208,0.008945386064030132,0.15677966101694915,1688.9,1733.1,1760.1,0.49517063747585355,0.6840883423265149,0.3832329716696805,0.7808623710457565,0.7707156308851224,0.4942905614276233,0.2698131703681181,4.0,4.0,8.0,4.0,4.0,5.0,9.0,0.6401394483923071
Compromise Programming,0.49790312579783225,0.09765940729243482,0.20192267923287,0.3861370657587793,0.3734429782622554,0.3781611193298647,0.6878531073446328,0.13212840108146973,0.14417803302225418,-0.07889033184556138,0.7321092278719398,0.06779661016949153,0.20009416195856874,1619.9,1652.1,1723.9,0.3195025756600127,0.36993349228259476,0.10242524942712572,0.6110168753240839,0.6878531073446328,0.2679846464714477,0.40742697258167987,5.0,5.0,10.0,5.0,5.0,8.0,8.0,0.4817301830200976
Nash Social Welfare,0.08751641173739996,0.01563847511278704,0.18949140025015085,0.3975608712594451,0.361425065340728,0.26473239784747954,0.3126177024482109,0.17502774000968946,0.21083991385498924,-0.04137642797436614,0.2829566854990584,0.5216572504708098,0.19538606403013184,1463.8000000000002,1388.2,1556.6,0.09855924018029638,0.07861714142301413,0.5292396907216494,0.044653198631322485,0.3126177024482109,0.313050842670502,0.9424814996403073,6.0,7.0,3.0,6.0,6.0,6.0,6.0,0.259537506885938
Proportional Fairness,0.08751641173739996,0.01563847511278704,0.18949140025015085,0.3975608712594451,0.361425065340728,0.26473239784747954,0.3126177024482109,0.17502774000968946,0.21083991385498924,-0.04137642797436614,0.2829566854990584,0.5216572504708098,0.19538606403013184,1463.8000000000002,1388.2,1556.6,0.09855924018029638,0.07861714142301413,0.5292396907216494,0.044653198631322485,0.3126177024482109,0.313050842670502,0.9424814996403073,6.0,7.0,3.0,6.0,6.0,6.0,6.0,0.259537506885938
Nash Bargaining,0.07649692044366431,0.014902533642900615,0.20344510532144763,0.3963467741185875,0.3611828265442723,0.2595522753930042,0.2975517890772128,0.1941644396518043,0.22882986360373295,-0.04211956521739135,0.263653483992467,0.5310734463276836,0.20527306967984935,1456.2,1372.3000000000002,1551.1999999999998,0.0,0.0,0.52078464673913,0.02944549479838368,0.2975517890772128,0.2624655077809096,0.9472823328501817,11.0,11.0,6.0,8.0,8.0,9.0,5.0,0.22906674393838788
Kalai-Smorodinsky,0.07446776363219305,0.014045963978991502,0.20344510532144763,0.3972051185353056,0.35946165614840314,0.25761928849042776,0.2933145009416196,0.19308609561317144,0.22814070351758792,-0.04201854062578303,0.2580037664783427,0.536723163841808,0.20527306967984935,1454.4,1369.1999999999998,1549.3000000000002,0.005553766902768875,0.003011670222110796,0.5219340540301538,0.026645110007754744,0.2933145009416196,0.2624655077809096,0.9528700708121429,10.0,10.0,5.0,9.0,9.0,9.0,4.0,0.22815238656478332
Maximin,0.06857391120365476,0.012643057438470284,0.27584486890819565,0.3904088225030056,0.3525036654554727,0.25362952658948484,0.2919020715630885,0.17866910466188446,0.21036611629576454,-0.04912133598854074,0.23681732580037665,0.4806967984934087,0.2824858757062147,1398.7,1301.7,1529.4,0.0798052157115261,0.0806876647007152,0.4411219997903779,0.01851116264312355,0.2919020715630885,0.0,0.9620217772802181,8.0,6.0,7.0,10.0,10.0,11.0,3.0,0.22464850425424093
Applicant,0.05516073602457147,0.011982293159357378,0.06622705897756109,0.42215534296964763,0.3610887996430165,0.19447697505198366,0.2085687382297552,0.18903839842468004,0.22272792534099065,-0.03586077581155511,0.20056497175141244,0.7306967984934086,0.0687382297551789,1486.3,1413.9,1527.5,0.02640051513200259,0.02666583009160506,0.5919940232040318,0.0,0.2085687382297552,0.7599119416660158,0.9663322003571423,9.0,9.0,2.0,11.0,11.0,3.0,2.0,0.20710640295910898
