Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,532.0,505.3,528.8,0.9716279069767444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994325581395349
Regulatory,0.7305986482121722,0.1507272296724662,0.05826027254288911,0.35716594479281144,0.34493197858129454,0.3401314734648068,0.806390977443609,0.008123689727463246,0.01238198421297021,0.009112461105348912,0.9379699248120301,0.0037593984962406013,0.05827067669172932,436.79999999999995,459.2,446.6,0.956744186046512,0.9273783587509074,0.8080818306133005,0.8995781131471284,0.806390977443609,0.8023848476346629,0.0,2.0,2.0,4.0,2.0,2.0,2.0,11.0,0.8554372169388318
Compromise Programming,0.5158884297336176,0.10347478313973778,0.20927232835587192,0.3575979596182373,0.3754368750962949,0.35012516031834773,0.6691729323308271,0.09547519217330536,0.09995356755920137,0.007898658718330842,0.7387218045112782,0.08646616541353383,0.17481203007518797,399.0,410.90000000000003,423.7,0.4916279069767442,0.4137618010167031,0.8336458060772918,0.614756148605808,0.6691729323308271,0.2901615243311789,0.3340213666519916,6.0,7.0,3.0,5.0,5.0,6.0,8.0,0.6556751452642996
Bank,0.699131165038429,0.1460285906575602,0.09087658725236973,0.34964719751738005,0.34466708293125964,0.3405474028747977,0.7969924812030075,-0.10552061495457721,-0.08116390651601912,0.029823410420425356,0.9266917293233082,0.0,0.07330827067669173,430.8,451.70000000000005,441.1,0.4381395348837208,0.523965141612201,0.3718871041988282,0.857835198253622,0.7969924812030075,0.6917523751180802,0.03321406488606328,9.0,6.0,9.0,3.0,3.0,4.0,10.0,0.6523693599484373
Outcome_Pred_Model,0.6095656505117805,0.13312914402512588,0.178113204622512,0.33971610376896716,0.34184783637017274,0.34072150072150076,0.7462406015037594,-0.1878057302585604,-0.17049992261259872,0.027151211361737704,0.8533834586466166,0.005639097744360902,0.14097744360902256,408.4,425.6,427.4,0.0,0.0,0.42816647216004367,0.7390228474330568,0.7462406015037594,0.39585129740262087,0.12439856662896906,11.0,11.0,8.0,4.0,4.0,5.0,9.0,0.5319341045201238
Maximin,0.0594627595217499,0.014531794954883095,0.2948168287985407,0.35990270326984675,0.336221506823766,0.2067269746371657,0.2387218045112782,0.07983927323549966,0.07754217613372547,-0.012931034482758674,0.20488721804511278,0.518796992481203,0.27631578947368424,334.5,312.70000000000005,370.40000000000003,0.5748837209302324,0.5452069716775598,0.7276585943669377,0.009288663275958627,0.2387218045112782,0.0,0.9627477215305664,5.0,5.0,5.0,10.0,8.0,11.0,2.0,0.35785491751913706
Nash Social Welfare,0.08047256867114477,0.017082429333466275,0.21482738423970313,0.3573268836426731,0.3489027103149825,0.20869589056117555,0.2575187969924812,0.10455974842767293,0.10122272094103082,-0.015177548682703268,0.25,0.5789473684210527,0.17105263157894737,354.5,338.2,378.0,0.44325581395348834,0.4063180827886711,0.6803446044612345,0.037159042054258594,0.2575187969924812,0.2713191268110999,0.9447176205838609,7.0,8.0,6.0,6.0,6.0,7.0,3.0,0.3351594108907888
Proportional Fairness,0.08047256867114477,0.017082429333466275,0.21482738423970313,0.3573268836426731,0.3489027103149825,0.20869589056117555,0.2575187969924812,0.10455974842767293,0.10122272094103082,-0.015177548682703268,0.25,0.5789473684210527,0.17105263157894737,354.5,338.2,378.0,0.44325581395348834,0.4063180827886711,0.6803446044612345,0.037159042054258594,0.2575187969924812,0.2713191268110999,0.9447176205838609,7.0,8.0,6.0,6.0,6.0,7.0,3.0,0.3351594108907888
Applicant,0.05246059266089507,0.01721791340545391,0.07591912827601204,0.35720513726876396,0.32443229888878977,0.1449830211203637,0.16541353383458646,0.11993361285814119,0.11725739049682712,0.0021893814997263616,0.17293233082706766,0.7706766917293233,0.05639097744360902,369.2,347.20000000000005,377.4,0.3613953488372089,0.3122730573710968,0.9538892858187402,0.0,0.16541353383458646,0.7424871280740544,0.943759901392463,10.0,10.0,2.0,11.0,11.0,3.0,5.0,0.32922234046502447
Kalai-Smorodinsky,0.06477709187381915,0.018163614836233116,0.24318411645495558,0.3394293013165179,0.33694456382768806,0.18867736025269313,0.2274436090225564,0.07948986722571627,0.06345766909147194,-0.04582111436950154,0.2236842105263158,0.5827067669172933,0.19360902255639098,343.1,326.3,370.4,0.5767441860465116,0.6278140885984023,0.034958362248437624,0.016338344429783377,0.2274436090225564,0.17513488817447284,0.9370748616213516,4.0,4.0,10.0,9.0,10.0,9.0,6.0,0.2165856221539691
Nash Bargaining,0.0657527851967091,0.018163614836233116,0.24318411645495558,0.3398867313915857,0.33769194798314395,0.18967336729111564,0.22932330827067668,0.07713137665967854,0.060640767683021235,-0.04748097136643714,0.22556390977443608,0.5808270676691729,0.19360902255639098,343.29999999999995,326.6,370.6,0.5893023255813953,0.6443355119825707,0.0,0.01763264188327473,0.22932330827067668,0.17513488817447284,0.9370748616213516,3.0,3.0,11.0,8.0,9.0,9.0,6.0,0.21311631680120469
