Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,532.0,505.3,528.8,0.9697570649479428,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939514129895887
Regulatory,0.7436434064916059,0.15258425145819832,0.04636434579919275,0.3716566866267465,0.35139354033036274,0.3481200895149337,0.8139097744360902,0.0034067085953878307,0.003931279987618108,0.005823381984372711,0.9417293233082706,0.0018796992481203006,0.05639097744360902,439.6,461.50000000000006,448.79999999999995,0.9806643529995043,0.977680140597539,0.8760310547055571,0.9169210825436904,0.8139097744360902,0.848225380605378,0.0,1.0,2.0,6.0,2.0,2.0,2.0,11.0,0.8802872078241866
Bank,0.7055569228969638,0.15023181614238,0.08445082939383487,0.3515519568151147,0.34541446708671547,0.3413287264351094,0.7988721804511278,-0.09626135569531791,-0.08398080792446982,0.017899632273415622,0.9285714285714286,0.0,0.07142857142857142,431.59999999999997,452.8,442.1,0.45364402578086327,0.5231985940246051,0.6189502010947451,0.8664212288714316,0.7988721804511278,0.7235485097897658,0.016413595688710564,6.0,6.0,9.0,3.0,3.0,4.0,10.0,0.7073519633298592
Compromise Programming,0.4961927185744159,0.09902038984994267,0.22505991636201064,0.3469399881164587,0.3260581635163005,0.333920613075728,0.6541353383458647,0.10272536687631029,0.09487695403188356,-0.005129985342899102,0.7236842105263158,0.08458646616541353,0.19172932330827067,392.70000000000005,404.5,420.0,0.4169558750619735,0.46133567662565944,0.8907921764291309,0.5888198153351889,0.6541353383458647,0.2632618328149823,0.3737299648802967,7.0,7.0,5.0,5.0,5.0,8.0,8.0,0.6409677087036045
Outcome_Pred_Model,0.613463807492587,0.12871404357146418,0.1742150476417055,0.3500734214390602,0.35178142324648537,0.3508609908609908,0.7537593984962406,-0.17618798043326356,-0.17613372542950012,0.008336491095111698,0.8533834586466166,0.005639097744360902,0.14097744360902256,412.0,428.3,430.90000000000003,0.0,0.0,0.8225316471955881,0.7443125852475893,0.7537593984962406,0.42970353419510177,0.1665490815512741,11.0,11.0,8.0,4.0,4.0,5.0,9.0,0.6148726058871318
Kalai-Smorodinsky,0.18765995026672627,0.046702516326835836,0.2385335665879694,0.3320016058757938,0.3304316447587152,0.2321149511318117,0.32894736842105265,-0.06001048218029348,-0.06386008357839346,-0.007624633431084993,0.3533834586466165,0.44548872180451127,0.20112781954887218,351.0,339.6,378.5,0.6593951412989592,0.6374340949033392,0.8376857696704617,0.1797282379014789,0.32894736842105265,0.21915556754472457,0.7387663242339866,3.0,4.0,7.0,7.0,7.0,9.0,7.0,0.46694077714260107
Nash Social Welfare,0.08251905890690006,0.017240936736626952,0.2181739667053001,0.3601864660456238,0.35312211959768297,0.21007229378413864,0.2593984962406015,0.1092767295597484,0.11502863333849253,0.004678362573099393,0.2462406015037594,0.5676691729323309,0.18609022556390978,351.4,335.29999999999995,377.5,0.37977193852255875,0.3469244288224955,0.9004063831896129,0.0403192106688093,0.2593984962406015,0.2858031276462353,0.944327961781601,8.0,8.0,2.0,8.0,8.0,6.0,4.0,0.36785890497243684
Proportional Fairness,0.08251905890690006,0.017240936736626952,0.2181739667053001,0.3601864660456238,0.35312211959768297,0.21007229378413864,0.2593984962406015,0.1092767295597484,0.11502863333849253,0.004678362573099393,0.2462406015037594,0.5676691729323309,0.18609022556390978,351.4,335.29999999999995,377.5,0.37977193852255875,0.3469244288224955,0.9004063831896129,0.0403192106688093,0.2593984962406015,0.2858031276462353,0.944327961781601,8.0,8.0,2.0,8.0,8.0,6.0,4.0,0.36785890497243684
Applicant,0.05211071424807013,0.01721791340545391,0.07617733055150315,0.3300233902643541,0.31102668688523266,0.1264055891978262,0.15789473684210525,0.12229210342417893,0.12007429190527782,0.0050055617352613435,0.17105263157894737,0.7800751879699248,0.04887218045112782,366.8,346.5,375.2,0.3058998512642541,0.31827768014059765,0.8934409230595212,0.0,0.15789473684210525,0.7506319748147074,0.9444886019687044,10.0,10.0,4.0,11.0,11.0,3.0,3.0,0.3030260496015972
Nash Bargaining,0.19023736935831084,0.04618217632982701,0.2385335665879694,0.3379789878260826,0.33689320650778337,0.23800780751262804,0.33646616541353386,-0.07398672257162825,-0.05850487540628385,0.04697452229299359,0.35526315789473684,0.4398496240601504,0.20488721804511278,352.30000000000007,340.3,379.7,0.5800694100148738,0.6678383128295255,0.0,0.18314570453773768,0.33646616541353386,0.21915556754472457,0.7423968811611583,4.0,3.0,11.0,6.0,6.0,9.0,6.0,0.2872294890759358
