Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,532.0,505.3,528.8,0.9716279069767444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994325581395349
Regulatory,0.7345732639464813,0.1507272296724662,0.055434488344317454,0.36266428538718687,0.3471741310476623,0.34208470073448977,0.8120300751879699,0.012665967854647131,0.01773719238507976,0.009757403216779759,0.943609022556391,0.0018796992481203006,0.05451127819548872,438.79999999999995,461.3,448.0,0.9325581395348835,0.8959694989106751,0.7084534942456167,0.904747509408661,0.8120300751879699,0.8131168672712193,0.0,2.0,2.0,3.0,2.0,2.0,2.0,11.0,0.8339638587130203
Compromise Programming,0.5147528223472604,0.10347478313973778,0.2071208998911226,0.3576126102614959,0.3739421067853832,0.3489061662519501,0.6654135338345865,0.11180992313067784,0.11939328277356442,0.010863903564253263,0.7349624060150376,0.09210526315789473,0.17293233082706766,399.4,411.0,423.79999999999995,0.40465116279069757,0.29974582425562857,0.6753917971162878,0.6128306699536873,0.6654135338345865,0.3017451088420659,0.3340213666519916,9.0,10.0,5.0,5.0,5.0,6.0,8.0,0.6047401395059692
Bank,0.7009698985249146,0.1460285906575602,0.08903785376588398,0.34964719751738005,0.34466708293125964,0.3405474028747977,0.7969924812030075,-0.08228511530398319,-0.05355208172109582,0.03346774193548385,0.9266917293233082,0.0,0.07330827067669173,431.2,452.1,441.5,0.5618604651162791,0.6859114015976762,0.0,0.8601229596736601,0.7969924812030075,0.6998317556416812,0.03321406488606328,5.0,3.0,11.0,3.0,3.0,4.0,10.0,0.6031936774391908
Outcome_Pred_Model,0.6095656505117805,0.13312914402512588,0.178113204622512,0.33971610376896716,0.34184783637017274,0.34072150072150076,0.7462406015037594,-0.1878057302585604,-0.17049992261259872,0.027151211361737704,0.8533834586466166,0.005639097744360902,0.14097744360902256,408.4,425.6,427.4,0.0,0.0,0.18873488943241512,0.7387400755404346,0.7462406015037594,0.3995370994773593,0.12439856662896906,11.0,11.0,10.0,4.0,4.0,5.0,9.0,0.4839912335960737
Maximin,0.06197523660660465,0.014531794954883095,0.2966264934394497,0.3588545955669243,0.3334968658519774,0.20615330636798224,0.24060150375939848,0.08674004192872117,0.08571428571428569,-0.00987654320987652,0.20864661654135339,0.5169172932330827,0.2744360902255639,334.3,313.20000000000005,370.20000000000005,0.5381395348837208,0.4972766884531593,0.7048936486687496,0.011551731362317748,0.24060150375939848,0.0,0.9627477215305664,8.0,8.0,4.0,10.0,8.0,11.0,2.0,0.3471575844867171
Applicant,0.053276503453555675,0.01721791340545391,0.08124076072278495,0.3467273093742058,0.3209602737615453,0.13994816345733777,0.16541353383458646,0.11757512229210346,0.11444048908837642,-0.0005387931034482873,0.17481203007518797,0.768796992481203,0.05639097744360902,367.6,346.7,376.3,0.37395348837209275,0.3287944807552652,0.9839011217282921,0.0,0.16541353383458646,0.7261176512563648,0.943759901392463,10.0,9.0,2.0,11.0,11.0,3.0,5.0,0.3377363355539116
Kalai-Smorodinsky,0.0657527851967091,0.01764327483922429,0.23978448815220307,0.34546666771938966,0.3419113572658444,0.1935203049186467,0.231203007518797,0.06787211740041929,0.060640767683021235,-0.020599250936329527,0.2236842105263158,0.5827067669172933,0.19360902255639098,344.9,327.20000000000005,371.4,0.6386046511627905,0.6443355119825707,0.38450430937232216,0.016568235001780875,0.231203007518797,0.19162821441925504,0.9407530770298214,4.0,5.0,6.0,9.0,10.0,9.0,6.0,0.3004166421148975
Nash Bargaining,0.06658569413088347,0.01764327483922429,0.23978448815220307,0.34590075512405605,0.3426587414213003,0.1945142272556505,0.23308270676691728,0.06551362683438156,0.057823866274570535,-0.022222222222222143,0.22556390977443608,0.5808270676691729,0.19360902255639098,345.1,327.5,371.6,0.6511627906976742,0.6608569353667392,0.33601070950468737,0.017674320231385175,0.23308270676691728,0.19162821441925504,0.9407530770298214,3.0,4.0,7.0,8.0,9.0,9.0,6.0,0.29420264679351626
Nash Social Welfare,0.07798302390042154,0.017082429333466275,0.21482738423970313,0.35664847341774203,0.34740794200407077,0.20679463558381492,0.25375939849624063,0.08604122990915444,0.07924469896300881,-0.023347483323226226,0.2462406015037594,0.5827067669172933,0.17105263157894737,354.1,337.2,377.4,0.5418604651162789,0.5352214960058099,0.30238845010119186,0.03280973011567426,0.25375939849624063,0.2757646771576869,0.9447176205838609,6.0,6.0,8.0,6.0,6.0,7.0,3.0,0.27691548846512526
