Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387129,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3,2103.0,0.5141820580474936,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9028364116094988
Bank,0.5531078684957226,0.1175368147845212,0.21385867004079678,0.3488287504291692,0.3589596481162746,0.34840918315128205,0.6666666666666666,-0.07569506305968399,-0.04376166547020821,-0.044480257856567285,0.730225988700565,0.0018832391713747645,0.2678907721280603,1497.7,1540.5,1635.6,0.543582736524689,0.7796095444685465,0.5098118449609357,0.6889581933394681,0.6666666666666666,0.21727348639218674,0.13303288867530003,4.0,3.0,8.0,3.0,2.0,7.0,10.0,0.6151372216316853
Compromise Programming,0.47307364817249226,0.09906617998911577,0.21315812966725317,0.35268331088050475,0.3682603429591382,0.33380563078588915,0.5809792843691148,0.017948958382171365,0.04327351040918881,-0.05197806502154334,0.626647834274953,0.11016949152542373,0.2631826741996234,1463.8000000000002,1489.5,1603.8000000000002,0.8917734640030155,0.7820679681851048,0.42718336126621614,0.5791247396366589,0.5809792843691148,0.21983747654568722,0.27766861553954364,1.0,2.0,10.0,5.0,5.0,4.0,8.0,0.6120080267288242
Outcome_Pred_Model,0.5200643358089715,0.10518820381205703,0.21385867004079678,0.3509284754525694,0.3463377318799006,0.34204418857483043,0.635593220338983,-0.0851657367902855,-0.057157214644651844,-0.046058918851539454,0.6878531073446328,0.044256120527306965,0.2678907721280603,1484.5,1517.9,1621.9,0.48647757255936697,0.7121475054229934,0.4924144431056475,0.6436115240913625,0.635593220338983,0.21727348639218674,0.2297296369760357,6.0,4.0,9.0,4.0,4.0,7.0,9.0,0.5787379960868686
Kalai-Smorodinsky,0.14498314674239932,0.0312560827716791,0.2132964881606772,0.3545426829107268,0.3096799898004717,0.24280531035600808,0.3173258003766478,0.03549939831528276,0.07707106963388372,0.012698412698412653,0.3055555555555556,0.4293785310734463,0.2650659133709981,1352.7,1300.2,1486.5,0.7859498680738788,0.6118582791033984,0.8600590061183628,0.12887592414724142,0.3173258003766478,0.21933108201342363,0.8086607989927431,3.0,6.0,2.0,7.0,7.0,6.0,6.0,0.4819072798185558
Nash Bargaining,0.14817989966510745,0.03156361060214271,0.21324423559990635,0.356231882917411,0.3136354943583859,0.24638443053249603,0.3234463276836158,0.03164705330770312,0.07632447954055993,0.018971574576812533,0.3107344632768362,0.4227871939736347,0.2664783427495292,1356.1,1303.6999999999998,1489.5,0.80917828872974,0.6156182212581345,0.7909265461099231,0.13326292776541337,0.3234463276836158,0.21952232730972818,0.8062526786556362,2.0,5.0,3.0,6.0,6.0,5.0,7.0,0.4760520835944616
Regulatory,0.5871644380415215,0.13452571480094416,0.16095311357744513,0.32892348705936475,0.32229553133167593,0.32443771992865283,0.6596045197740112,0.15808679888102262,0.14848528356066049,-0.09074119274265724,0.7594161958568738,0.02824858757062147,0.2123352165725047,1512.6999999999998,1591.9,1649.6000000000001,0.046786656615153244,0.2522053506869123,0.0,0.7356950846264478,0.6596045197740112,0.4109087584769746,0.0,10.0,9.0,11.0,2.0,3.0,2.0,11.0,0.4203381561579247
Nash Social Welfare,0.07820482770105892,0.015298689061991815,0.21385867004079678,0.36721712752927077,0.41690571811053734,0.22477359727328383,0.2688323917137476,0.11528904308687701,0.14746590093323758,-0.02505747126436786,0.2344632768361582,0.4976459510357815,0.2678907721280603,1332.8999999999999,1269.4,1472.4,0.3048435733132303,0.2573391178597254,0.7238578146594232,0.03723395670935037,0.2688323917137476,0.21727348639218674,0.9336163981708312,7.0,7.0,6.0,8.0,8.0,7.0,4.0,0.32072002562189983
Proportional Fairness,0.07820482770105892,0.015298689061991815,0.21385867004079678,0.36721712752927077,0.41690571811053734,0.22477359727328383,0.2688323917137476,0.11528904308687701,0.14746590093323758,-0.02505747126436786,0.2344632768361582,0.4976459510357815,0.2678907721280603,1332.8999999999999,1269.4,1472.4,0.3048435733132303,0.2573391178597254,0.7238578146594232,0.03723395670935037,0.2688323917137476,0.21727348639218674,0.9336163981708312,7.0,7.0,6.0,8.0,8.0,7.0,4.0,0.32072002562189983
Maximin,0.06086948928330454,0.011739368392579403,0.27322272380305634,0.3622906837346074,0.3186157327723593,0.21391057014932416,0.2518832391713748,0.13298795067748134,0.164781048097631,-0.021254208754208803,0.2076271186440678,0.4693973634651601,0.3229755178907721,1293.0,1215.2,1456.7,0.1981247644176405,0.17013738250180777,0.765771111092997,0.013444131783970196,0.2518832391713748,0.0,0.9614879325206657,9.0,10.0,4.0,10.0,10.0,11.0,3.0,0.2962212971274715
