Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387129,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3,2103.0,0.5935590681540466,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9187118136308093
Bank,0.699171178744462,0.14386747643628378,0.06856760434834869,0.4038787202084247,0.377433543698604,0.38151190406092367,0.7989642184557438,-0.07353837498241833,-0.04399138549892323,-0.05453343670483457,0.9081920903954802,0.0,0.09180790960451977,1723.9,1801.2,1772.6,0.6290354369506089,0.8105952896087035,0.4288803267950504,0.8887922478461223,0.7989642184557438,0.7534278354851889,0.10854985425591439,2.0,3.0,8.0,3.0,2.0,4.0,10.0,0.7089272897006539
Outcome_Pred_Model,0.6327392773137112,0.12075297625756341,0.1289511050679384,0.3955403497261525,0.38908650474915535,0.39175302798800365,0.769774011299435,-0.09345648334818013,-0.0658865757358219,-0.05310475415479954,0.8436911487758946,0.008945386064030132,0.14736346516007534,1682.1,1736.1,1752.7,0.5285584768812329,0.7163256475242631,0.4438426831106076,0.7971202197853662,0.769774011299435,0.5362860727692298,0.25890362990335597,4.0,4.0,7.0,4.0,4.0,5.0,9.0,0.6618138804752154
Regulatory,0.7210022041672067,0.16055528899565596,0.0457655400187201,0.3743259059932837,0.35472843755976285,0.3524916650742836,0.7919020715630886,0.05633956897494807,0.04034458004307251,-0.09548513081121779,0.9256120527306968,0.0014124293785310734,0.07297551789077213,1713.1,1815.0,1772.6,0.7157948677519805,0.8262965939296532,0.0,0.9189177497818919,0.7919020715630886,0.8354250761733548,0.0,1.0,2.0,11.0,2.0,3.0,2.0,11.0,0.6437033521320099
Compromise Programming,0.49988683569646725,0.09253931042921869,0.19874245615591338,0.3880135736737708,0.3712086441002104,0.3780036414254653,0.685969868173258,0.15594573897822994,0.16348887293610903,-0.08597891806592317,0.7264595103578154,0.07674199623352165,0.1967984934086629,1620.2,1655.1,1724.4,0.2133312310299974,0.29609940038326055,0.09955699557127073,0.6137918414975447,0.685969868173258,0.28531326037886157,0.44242614388149176,7.0,7.0,10.0,5.0,5.0,8.0,8.0,0.4597239608890658
Kalai-Smorodinsky,0.17704784632283516,0.034615075626084804,0.21500527879078657,0.38451842095322153,0.35518422897940966,0.28437430135037345,0.3672316384180791,0.09860596683701378,0.1325771715721465,-0.028147986308353468,0.3535781544256121,0.4345574387947269,0.211864406779661,1468.2,1405.3,1568.7,0.5025818912846387,0.42918959015886726,0.7052107896882456,0.16829345509630417,0.3672316384180791,0.2268314245861295,0.8192081351338011,5.0,5.0,2.0,7.0,7.0,9.0,6.0,0.4221098825810693
Nash Bargaining,0.17895076665682058,0.035458764543168216,0.21515859461038145,0.3837226228394328,0.3567141582201823,0.28568049607334584,0.3709981167608286,0.10028599559285484,0.1339842067480258,-0.02903111739745412,0.3587570621468927,0.4289077212806026,0.2123352165725047,1469.0,1407.6,1570.0,0.49410698096101524,0.4231316066019659,0.6959619036931404,0.17091937069554888,0.3709981167608286,0.22628009405838034,0.8137201594832536,6.0,6.0,3.0,6.0,6.0,10.0,7.0,0.42059689777427234
Nash Social Welfare,0.0889581940920318,0.015240661297542032,0.19168857080941037,0.3934454624881139,0.3428348313890483,0.26221935381857925,0.3145009416195857,0.19823557910200512,0.2322613065326633,-0.05070540411286473,0.2886064030131827,0.5169491525423728,0.19444444444444445,1458.9,1390.1999999999998,1555.2,0.0,0.0,0.46897067970599926,0.04673503365653439,0.3145009416195857,0.31067934680781584,0.9452336309364778,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.228941519320341
Proportional Fairness,0.0889581940920318,0.015240661297542032,0.19168857080941037,0.3934454624881139,0.3428348313890483,0.26221935381857925,0.3145009416195857,0.19823557910200512,0.2322613065326633,-0.05070540411286473,0.2886064030131827,0.5169491525423728,0.19444444444444445,1458.9,1390.1999999999998,1555.2,0.0,0.0,0.46897067970599926,0.04673503365653439,0.3145009416195857,0.31067934680781584,0.9452336309364778,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.228941519320341
Applicant,0.05509075148264544,0.01195305966039911,0.05802226352057417,0.4254610997042339,0.3440986166889781,0.19351351233161854,0.2071563088512241,0.19120290058918218,0.22344580043072504,-0.037339855578849335,0.2010357815442561,0.7339924670433146,0.06497175141242938,1489.1000000000001,1416.5,1527.4,0.035476368796562796,0.03795512146875191,0.6089458613962273,0.0,0.2071563088512241,0.7913493516029296,0.9666186193700246,9.0,9.0,4.0,11.0,11.0,3.0,2.0,0.21174696957904768
