Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387128,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3000000000002,2103.0,0.5803247995441412,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9160649599088283
Bank,0.6903898435357149,0.14536566830144812,0.07734893955709585,0.40341640823811825,0.37871167208516604,0.3828249333650527,0.7984934086629002,-0.08039132948880245,-0.056137832017228995,-0.05892305860612368,0.9048964218455744,0.0,0.0951035781544256,1722.1,1798.4,1773.3,0.5812609385811386,0.7568105485756935,0.3509455137020212,0.8766845272733251,0.7984934086629002,0.720881939163966,0.09889416437531924,2.0,3.0,9.0,3.0,2.0,4.0,10.0,0.6811755593764571
Regulatory,0.7219911950918387,0.1605705848825115,0.04438283135924019,0.38266951331215376,0.357345254032001,0.356119731743004,0.7947269303201506,0.0477987716254864,0.037473079684134936,-0.09078291553333828,0.9279661016949152,0.0018832391713747645,0.07015065913370998,1719.3,1819.3,1775.0,0.7510277178558347,0.8376663764149771,0.0,0.9202889577640879,0.7947269303201506,0.8398420211791076,0.0,1.0,2.0,11.0,2.0,3.0,2.0,11.0,0.6521541072520448
Outcome_Pred_Model,0.6224647318428334,0.11718903462022728,0.1366415872507014,0.4058838250014721,0.4010629820870785,0.4032847222821589,0.7721280602636534,-0.09837935830715616,-0.07300789662598706,-0.05441702962859751,0.832391713747646,0.010828625235404897,0.15677966101694915,1692.9,1735.6,1763.4,0.48756563148683285,0.6837293195671105,0.40058072260728506,0.7829595545888705,0.7721280602636534,0.5069210375557799,0.28215755999856124,4.0,4.0,8.0,4.0,4.0,5.0,9.0,0.6430724058420592
Compromise Programming,0.5041007861701624,0.09604490421554641,0.2012420621726505,0.3927070293484931,0.39416714476955445,0.3867539980582036,0.6930320150659134,0.13705909012768214,0.14702081837760228,-0.08202407851998306,0.7325800376647834,0.06732580037664783,0.20009416195856874,1627.8,1657.8000000000002,1730.5,0.28609223004599305,0.3631048637890286,0.0964811160987522,0.6196376652535311,0.6930320150659134,0.27380653860403403,0.4196809128341778,7.0,6.0,10.0,5.0,5.0,8.0,8.0,0.4776550083060207
Kalai-Smorodinsky,0.18320347583430277,0.033288582183995025,0.21294260092076256,0.3916787074782162,0.3630043985465672,0.29230112609200626,0.3738229755178908,0.10052823229718533,0.14185211773151474,-0.015739647088299447,0.3564030131826742,0.4340866290018832,0.20951035781544255,1484.8,1415.5,1578.3,0.47637266474011974,0.3854957084214454,0.8266232473827153,0.17685456344973485,0.3738229755178908,0.23158447706304536,0.8278537557097597,5.0,5.0,3.0,7.0,7.0,9.0,6.0,0.4454992853216703
Nash Bargaining,0.18496787248610233,0.033778050563371666,0.21294260092076256,0.3924869788961151,0.3654602537132658,0.29447151790769777,0.378060263653484,0.10954568896807165,0.15398420674802582,-0.012739461937926633,0.3601694915254237,0.4293785310734463,0.21045197740112995,1487.4,1419.1,1581.3999999999999,0.42940290610118426,0.3329394203259114,0.8596711521866875,0.1792891273963082,0.378060263653484,0.23158447706304536,0.8246702087229331,6.0,7.0,2.0,6.0,6.0,9.0,7.0,0.44489674259822964
Nash Social Welfare,0.08878602997660201,0.015430388579929863,0.19254980242265823,0.40442380524149363,0.37109708675973735,0.2729249308120237,0.32015065913371,0.19198430931282914,0.23083991385498925,-0.042793458450322674,0.2848399246704331,0.5155367231638418,0.19962335216572505,1474.8000000000002,1394.7,1566.8000000000002,0.0,0.0,0.5286177118357958,0.046574725648947386,0.32015065913371,0.3051730537701541,0.9440050758640713,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.2430987511504326
Proportional Fairness,0.08878602997660201,0.015430388579929863,0.19254980242265823,0.40442380524149363,0.37109708675973735,0.2729249308120237,0.32015065913371,0.19198430931282914,0.23083991385498925,-0.042793458450322674,0.2848399246704331,0.5155367231638418,0.19962335216572505,1474.8000000000002,1394.7,1566.8000000000002,0.0,0.0,0.5286177118357958,0.046574725648947386,0.32015065913371,0.3051730537701541,0.9440050758640713,10.0,10.0,5.0,8.0,8.0,6.0,4.0,0.2430987511504326
Applicant,0.05503202236092645,0.012002693042142583,0.06909869202512388,0.4157551307044008,0.3431726907630522,0.19097419559625625,0.2066854990583804,0.18350602466125931,0.2198707824838478,-0.02480390078439687,0.20056497175141244,0.730225988700565,0.0692090395480226,1481.5,1410.4,1523.9,0.0441613415279416,0.04751834805324051,0.7267778784292501,0.0,0.2066854990583804,0.75065342802635,0.966299120302609,8.0,9.0,4.0,11.0,11.0,3.0,2.0,0.23686204361479052
