Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387129,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3,2103.0,0.5141820580474936,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9028364116094988
Bank,0.5531376257025258,0.11727919984800719,0.21385867004079678,0.34900844719088386,0.3589596481162746,0.3484888354689155,0.6666666666666666,-0.07785956522418624,-0.04376166547020821,-0.04189126109281327,0.7297551789077212,0.0023540489642184556,0.2678907721280603,1497.6999999999998,1540.3000000000002,1635.5,0.5305314738032412,0.7796095444685465,0.5343034580664041,0.6890755810396008,0.6666666666666666,0.21058011980483535,0.13408943407672683,4.0,2.0,8.0,3.0,2.0,7.0,10.0,0.617448769248516
Compromise Programming,0.46799153461023746,0.09736899475431586,0.2132906730000451,0.3555394293374973,0.39828520430930064,0.3374222522686095,0.577683615819209,0.023004672824167405,0.04615936826992095,-0.05480723031297119,0.620527306967985,0.11581920903954802,0.263653483992467,1462.2,1486.9,1603.3000000000002,0.8612891066716925,0.7675343456254523,0.39071928216342067,0.5722557094058112,0.577683615819209,0.21267677623581324,0.2901709994898556,1.0,3.0,10.0,5.0,5.0,6.0,8.0,0.5959262659758685
Outcome_Pred_Model,0.5200643358089715,0.10518820381205703,0.21385867004079678,0.3509284754525694,0.3463377318799006,0.34204418857483043,0.635593220338983,-0.0851657367902855,-0.057157214644651844,-0.046058918851539454,0.6878531073446328,0.044256120527306965,0.2678907721280603,1484.5,1517.9,1621.9,0.48647757255936697,0.7121475054229934,0.48797246311494225,0.6436992469024949,0.635593220338983,0.21058011980483535,0.22887407239735374,6.0,4.0,9.0,4.0,4.0,7.0,9.0,0.577867144650954
Kalai-Smorodinsky,0.14633129868722186,0.031791438811622295,0.2127711943506703,0.35364555316767526,0.30954930834448907,0.2437547933086476,0.3206214689265537,0.03934392923562602,0.07776022972002872,0.003170848327754938,0.3112052730696798,0.4270244821092279,0.2617702448210923,1356.1,1305.5,1489.1999999999998,0.7627685638899357,0.6083875632682574,0.9647503306725533,0.13094000144814524,0.3206214689265537,0.214594335963811,0.80425146924583,2.0,5.0,2.0,7.0,7.0,5.0,6.0,0.49994036677274833
Nash Bargaining,0.14961033174504793,0.032032147767927587,0.21258286561151712,0.35635664765689046,0.31443073882832917,0.2481123797653534,0.3272128060263653,0.04715801647209589,0.09131371141421396,0.012439012608086553,0.3159133709981168,0.4209039548022599,0.2631826741996234,1361.3,1310.7000000000003,1493.7,0.7156520919713532,0.5401301518438176,0.8617180527504315,0.13543881303167415,0.3272128060263653,0.2152895168076423,0.8023644856345465,3.0,6.0,4.0,6.0,6.0,4.0,7.0,0.47344691396123795
Regulatory,0.5770007058380288,0.13438402658586146,0.17094554761597064,0.32763860139049616,0.3205743609358067,0.32275971325866754,0.655367231638418,0.14967102692734469,0.14064608758076091,-0.08995398788850484,0.7551789077212806,0.02871939736346516,0.21610169491525424,1505.5,1584.1,1644.2,0.09753109687146588,0.2916847433116415,0.0,0.7218155685417253,0.655367231638418,0.3689860051352933,0.0,10.0,7.0,11.0,2.0,3.0,2.0,11.0,0.42601622573800546
Maximin,0.060869103412681154,0.011185367471606004,0.27090611144467946,0.3656474889880476,0.32251067763115954,0.2168144112652579,0.2542372881355932,0.12252488786784815,0.15691313711414212,-0.012380952380952381,0.2071563088512241,0.4698681732580038,0.3229755178907721,1299.6,1217.9,1461.0,0.2612137203166227,0.20976138828633417,0.8623634963655176,0.01368643697514362,0.2542372881355932,0.0,0.9657881212607022,7.0,8.0,3.0,10.0,10.0,11.0,2.0,0.3291476459856941
Nash Social Welfare,0.07940305019590453,0.015298689061991815,0.2143968614796003,0.3675592372400531,0.4176706827309236,0.22576203942602735,0.2707156308851224,0.12394705174488566,0.15889447236180904,-0.0214211076280042,0.23634651600753295,0.4957627118644068,0.2678907721280603,1333.8999999999999,1271.4,1473.7,0.2526385224274408,0.19978308026030367,0.7618659480160569,0.03911488890180802,0.2707156308851224,0.20859348526221297,0.9335426637250356,8.0,9.0,5.0,8.0,8.0,9.0,4.0,0.31901012422311015
Proportional Fairness,0.07940305019590453,0.015298689061991815,0.2143968614796003,0.3675592372400531,0.4176706827309236,0.22576203942602735,0.2707156308851224,0.12394705174488566,0.15889447236180904,-0.0214211076280042,0.23634651600753295,0.4957627118644068,0.2678907721280603,1333.8999999999999,1271.4,1473.7,0.2526385224274408,0.19978308026030367,0.7618659480160569,0.03911488890180802,0.2707156308851224,0.20859348526221297,0.9335426637250356,8.0,9.0,5.0,8.0,8.0,9.0,4.0,0.31901012422311015
Applicant,0.05089351798259606,0.011711401071034098,0.21046115598880022,0.3666071190233931,0.4068910562886467,0.19547280631633912,0.2128060263653484,0.16584618750683733,0.19856424982053122,-0.024436090225563922,0.17325800376647835,0.5729755178907722,0.2537664783427495,1323.8,1246.0,1456.5,0.0,0.0,0.7283490059845741,0.0,0.2128060263653484,0.22312141698664648,0.96166439941694,11.0,11.0,7.0,11.0,11.0,3.0,3.0,0.2307922117430542
