Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,532.0,505.3,528.8,0.9689567430025448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993791348600509
Regulatory,0.7409294331337087,0.15325726606510792,0.04907831915708989,0.3598802395209581,0.34642674689220637,0.34129990409114247,0.8101503759398496,0.015024458420684894,0.02055409379353046,0.010147826511196723,0.9417293233082706,0.0018796992481203006,0.05639097744360902,438.0,460.5,447.5,0.9124681933842236,0.8711430234814668,0.5731526121339283,0.9133677564066115,0.8101503759398496,0.8567336648824004,0.0,2.0,2.0,8.0,2.0,2.0,2.0,11.0,0.8038578627608925
Compromise Programming,0.5130959917403399,0.10145072037489407,0.20069644218805469,0.3442465366129488,0.31863162475639056,0.3301008761722065,0.6616541353383458,0.09547519217330536,0.08896455657019031,-0.0034649776453055114,0.7387218045112782,0.09210526315789473,0.16917293233082706,397.29999999999995,410.70000000000005,422.2,0.44376590330788823,0.44226664079177214,0.8542528633810305,0.6114350404863615,0.6616541353383458,0.41413959896647945,0.35977922785037686,6.0,6.0,5.0,5.0,5.0,6.0,8.0,0.6465524155703943
Bank,0.701193889511124,0.14280996061618226,0.08881386277967465,0.3637176493964532,0.35310590149666043,0.3515356338195186,0.8007518796992481,-0.11242138364779874,-0.09496981891348089,0.023773898586866182,0.9229323308270677,0.0,0.07706766917293233,432.59999999999997,452.3,442.9,0.3450381679389313,0.4046186687366582,0.0,0.8607088467612087,0.8007518796992481,0.7407401710854385,0.07255306134493976,9.0,7.0,11.0,3.0,3.0,4.0,10.0,0.5614501548197273
Outcome_Pred_Model,0.6158056277897173,0.1349363128770128,0.1718732273445753,0.33174284788070346,0.33415640196022783,0.3328028475109947,0.7443609022556391,-0.17164570230607967,-0.15951091162358766,0.019924227048237597,0.8590225563909775,0.005639097744360902,0.13533834586466165,407.4,426.1,426.6,0.0,0.0,0.16192849164231415,0.7475493842539465,0.7443609022556391,0.49827851056439126,0.12723292594937252,11.0,11.0,10.0,4.0,4.0,5.0,9.0,0.4796399360815078
Nash Bargaining,0.06255817674008361,0.016242373747445037,0.3425670037333205,0.3545353944046754,0.35833083304275903,0.21670739595550345,0.2593984962406015,0.044636617749825275,0.0440179538771088,0.0,0.2236842105263158,0.4567669172932331,0.31954887218045114,328.3,306.0,369.2,0.7399491094147583,0.7240442460702503,1.0,0.014366825759557934,0.2593984962406015,0.0,0.9515228530545133,3.0,3.0,1.0,8.0,6.0,11.0,5.0,0.4546225855311039
Nash Social Welfare,0.07770929311440168,0.015154956627947554,0.20889669472327121,0.360639768728004,0.30475568782317947,0.20806305678110792,0.2556390977443609,0.10001747030048916,0.10403962234948153,0.0015037593984962294,0.24436090225563908,0.575187969924812,0.18045112781954886,353.1,336.5,378.1,0.41730279898218836,0.34775858723073916,0.9367474630632531,0.03444560650458149,0.2556390977443609,0.39020193875446374,0.9590746032511682,7.0,8.0,3.0,6.0,7.0,7.0,3.0,0.37995481280774895
Proportional Fairness,0.07770929311440168,0.015154956627947554,0.20889669472327121,0.360639768728004,0.30475568782317947,0.20806305678110792,0.2556390977443609,0.10001747030048916,0.10403962234948153,0.0015037593984962294,0.24436090225563908,0.575187969924812,0.18045112781954886,353.1,336.5,378.1,0.41730279898218836,0.34775858723073916,0.9367474630632531,0.03444560650458149,0.2556390977443609,0.39020193875446374,0.9590746032511682,7.0,8.0,3.0,6.0,7.0,7.0,3.0,0.37995481280774895
Maximin,0.060939007640454665,0.014466362979211327,0.30107313643386024,0.36347445038621506,0.3454077095446227,0.2125238251432943,0.24436090225563908,0.08909853249475891,0.08853118712273642,-0.008333333333333304,0.20676691729323307,0.5112781954887218,0.2819548872180451,336.29999999999995,313.3,372.29999999999995,0.48091603053435117,0.44498350475451187,0.6494755244755259,0.012221047155700427,0.24436090225563908,0.12112628142015146,0.9638566571006258,5.0,5.0,6.0,9.0,10.0,9.0,2.0,0.3262668813353712
Kalai-Smorodinsky,0.05985937776476701,0.016242373747445037,0.34178516004927706,0.3531789864754586,0.3553412964209354,0.2130115193682556,0.2518796992481203,0.06568832983927325,0.06909147190837334,0.01323175621491579,0.2161654135338346,0.46616541353383456,0.3176691729323308,328.30000000000007,305.5,368.9,0.6173027989821882,0.56685425965457,0.4434334710998711,0.010790284496095082,0.2518796992481203,0.0022823087907558144,0.9515228530545133,4.0,4.0,9.0,10.0,9.0,10.0,5.0,0.315057190614879
