Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387128,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3000000000002,2103.0,0.5787818129825567,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9157563625965114
Bank,0.6902511520836927,0.1461948663783526,0.07748763100911794,0.40159281276722886,0.37759450500414354,0.3814567928806203,0.7975517890772128,-0.0859237032522231,-0.058994974874371775,-0.05627351463272989,0.9048964218455744,0.0,0.0951035781544256,1720.1,1796.7,1771.1,0.5507986437354468,0.7461386383294208,0.3844053163598188,0.8765441486424078,0.7975517890772128,0.7612872788481319,0.09738119434853487,3.0,3.0,9.0,3.0,2.0,4.0,10.0,0.6813703373784199
Regulatory,0.721164764750048,0.16123152820400527,0.044775866399908236,0.38410006316072853,0.357345254032001,0.3563625665029915,0.7947269303201506,0.04503258474377603,0.03389806173725762,-0.09141325636532316,0.9279661016949152,0.002824858757062147,0.0692090395480226,1720.5,1820.1,1775.5,0.764573716246579,0.8541332015321887,0.0,0.9191820067655615,0.7947269303201506,0.8620609667496885,0.0,1.0,2.0,11.0,2.0,3.0,2.0,11.0,0.6546419167304884
Outcome_Pred_Model,0.6224647318428334,0.11718903462022728,0.1366415872507014,0.4058838250014721,0.4010629820870785,0.4032847222821589,0.7721280602636534,-0.09837935830715616,-0.07300789662598706,-0.05441702962859751,0.832391713747646,0.010828625235404897,0.15677966101694915,1692.9,1735.6,1763.4,0.4856816046407124,0.685839614481651,0.4047140229735854,0.7830491631128828,0.7721280602636534,0.5790542995012045,0.28523023773528433,4.0,4.0,8.0,4.0,4.0,5.0,9.0,0.6435401822508975
Compromise Programming,0.5024164228282121,0.0954934472420711,0.20159365548268865,0.3923511428478976,0.3926674953783387,0.3857067356390036,0.6911487758945386,0.1373013268320128,0.14917444364680543,-0.08040970723780594,0.730225988700565,0.07015065913370998,0.19962335216572505,1626.2,1656.5,1729.3000000000002,0.2822010703051594,0.35808723588286184,0.12037148182909851,0.6174715315712694,0.6911487758945386,0.37895933272805543,0.4257363045388546,5.0,5.0,10.0,5.0,5.0,8.0,8.0,0.48046832709892096
Nash Bargaining,0.07734161446793743,0.014071854280111162,0.32460620713975524,0.3844066861555522,0.3833030534837764,0.26327823073278983,0.3182674199623352,0.19019488333567755,0.23239052404881552,-0.028153709374691305,0.2645951035781544,0.4270244821092279,0.3083804143126177,1387.1,1296.3,1531.8000000000002,0.005678336533355255,0.0,0.692017213978484,0.031183556555085125,0.3182674199623352,0.0,0.9530429674358747,10.0,11.0,3.0,8.0,8.0,10.0,5.0,0.273082789398319
Kalai-Smorodinsky,0.07527399190462403,0.013524422540018871,0.32460620713975524,0.3847643577600757,0.3815818830879072,0.26127911576066604,0.314030131826742,0.1912810414615469,0.2317013639626705,-0.03235990528808208,0.2594161958568738,0.4322033898305085,0.3083804143126177,1385.3000000000002,1293.4,1530.0,0.0,0.002965525763005128,0.6460042386110912,0.028331770888418754,0.314030131826742,0.0,0.9565882727232182,11.0,10.0,4.0,9.0,9.0,10.0,4.0,0.26047925463059884
Nash Social Welfare,0.08839984188105904,0.01512125065611304,0.19296800616510787,0.40591165978583515,0.3727576974564926,0.2741723457259739,0.3206214689265537,0.18488911810211447,0.2244077530509691,-0.04017957351290691,0.2838983050847458,0.5155367231638418,0.20056497175141244,1476.4,1394.4,1568.3000000000002,0.03341639772866556,0.034350673421475575,0.5604622883979364,0.04643570895225227,0.3206214689265537,0.40553198946677,0.9462468132345647,7.0,8.0,5.0,6.0,6.0,6.0,6.0,0.25631146658639237
Proportional Fairness,0.08839984188105904,0.01512125065611304,0.19296800616510787,0.40591165978583515,0.3727576974564926,0.2741723457259739,0.3206214689265537,0.18488911810211447,0.2244077530509691,-0.04017957351290691,0.2838983050847458,0.5155367231638418,0.20056497175141244,1476.4,1394.4,1568.3000000000002,0.03341639772866556,0.034350673421475575,0.5604622883979364,0.04643570895225227,0.3206214689265537,0.40553198946677,0.9462468132345647,7.0,8.0,5.0,6.0,6.0,6.0,6.0,0.25631146658639237
Applicant,0.054732683547464966,0.012134261820500352,0.06471260453728013,0.41840047147624465,0.357737298399949,0.1902876472882853,0.20574387947269304,0.18531107881288386,0.22130653266331657,-0.027229845626072002,0.19915254237288135,0.7339924670433146,0.06685499058380415,1483.4,1411.8,1524.8,0.031210425262469976,0.04769553935499826,0.7021236666457775,0.0,0.20574387947269304,0.8006427384507194,0.9655913023033729,9.0,7.0,2.0,11.0,11.0,3.0,2.0,0.2289643701707267
Maximin,0.0700969619122381,0.012772508944068577,0.274789796671405,0.3931154190458701,0.37208038503219226,0.2571674674574373,0.294256120527307,0.18143529154359478,0.21394113424264177,-0.04796167247386762,0.23681732580037665,0.4811676082862524,0.282015065913371,1406.4,1305.5,1534.8,0.05147269087789552,0.07938959594711492,0.4753313208513872,0.021191309089371214,0.294256120527307,0.15346721465157434,0.9614578538090696,6.0,6.0,7.0,10.0,10.0,9.0,3.0,0.22730151237465357
