Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.779760019045077,0.006821203641387128,0.0,1.0,1.0,1.0,1.0,-0.08057105349524118,0.0,0.0,0.8206214689265536,0.009887005649717515,0.1694915254237288,2124.0,2001.3000000000002,2103.0,0.5769151860818187,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9153830372163637
Bank,0.6946422462106114,0.14418144464016025,0.07309653688219914,0.40407339366310585,0.38018104162682476,0.38444116768342634,0.7984934086629002,-0.08568146654789255,-0.061852117731514666,-0.05902877661320627,0.902542372881356,0.0,0.09745762711864407,1722.4,1797.1,1773.9,0.5500800131303598,0.7305479109332,0.3612522249730423,0.8827038430455562,0.7984934086629002,0.7361227446309937,0.10573020365696993,3.0,3.0,9.0,3.0,2.0,4.0,10.0,0.6782045796949518
Regulatory,0.7233333466839407,0.16042165124733931,0.04348603318597444,0.3800049152452309,0.35696277172180785,0.355518575774146,0.7937853107344632,0.04407145201369023,0.031758793969849264,-0.0924132794211534,0.9265536723163842,0.0014124293785310734,0.07203389830508475,1716.6999999999998,1816.8000000000002,1773.8000000000002,0.7685774075745766,0.861646234676007,0.0,0.9222414826271297,0.7937853107344632,0.843016159541275,0.0,1.0,2.0,11.0,2.0,3.0,2.0,11.0,0.6556779023341266
Outcome_Pred_Model,0.6209730502220185,0.11875485040622655,0.13949735378863448,0.4030463872450329,0.39901988908013003,0.4008424008424008,0.7707156308851224,-0.09801991029427848,-0.07229002153625275,-0.054209363070122585,0.8342749529190208,0.008945386064030132,0.15677966101694915,1688.9,1733.1,1760.1,0.48528989372615017,0.6850763072304226,0.4134028852815058,0.7811843449709219,0.7707156308851224,0.49641692453492503,0.2712674441418629,4.0,4.0,8.0,4.0,4.0,5.0,9.0,0.6442616771497647
Compromise Programming,0.4989668601203227,0.09884041076701627,0.20071973143605934,0.3848731100525104,0.3713998852553069,0.3765893563034292,0.6864406779661016,0.12876052948255123,0.1413208901651113,-0.07791764170927273,0.7325800376647834,0.0687382297551789,0.19868173258003766,1618.1,1651.3000000000002,1721.8,0.3238685322719621,0.3843507630723042,0.15685665309873875,0.6130542735766252,0.6864406779661016,0.27540518212088083,0.400918366060391,5.0,5.0,10.0,5.0,5.0,8.0,8.0,0.49333216297590593
Nash Social Welfare,0.08740397755528928,0.015329337188970216,0.1906695110132409,0.3997140722923534,0.36420284311850576,0.2669553542494328,0.314030131826742,0.1728632378451873,0.21083991385498924,-0.03696961209914573,0.2824858757062147,0.5207156308851224,0.1967984934086629,1466.6000000000001,1388.9,1558.8,0.0922818103483648,0.08149862396797602,0.5999534663122951,0.04590192850934123,0.314030131826742,0.311686306975001,0.9446086669655421,6.0,7.0,5.0,6.0,6.0,6.0,6.0,0.27323949376469703
Proportional Fairness,0.08740397755528928,0.015329337188970216,0.1906695110132409,0.3997140722923534,0.36420284311850576,0.2669553542494328,0.314030131826742,0.1728632378451873,0.21083991385498924,-0.03696961209914573,0.2824858757062147,0.5207156308851224,0.1967984934086629,1466.6000000000001,1388.9,1558.8,0.0922818103483648,0.08149862396797602,0.5999534663122951,0.04590192850934123,0.314030131826742,0.311686306975001,0.9446086669655421,6.0,7.0,5.0,6.0,6.0,6.0,6.0,0.27323949376469703
Nash Bargaining,0.07642457809027026,0.014496790117891036,0.20251699226297587,0.3967088787459018,0.3591397335373239,0.2583025936614021,0.2961393596986817,0.19043712004000812,0.22954773869346734,-0.0329270041588986,0.262241054613936,0.5343691148775894,0.2033898305084746,1455.2,1372.0,1549.8999999999999,0.0,0.0,0.6436983476277154,0.030771817370049994,0.2961393596986817,0.26891710109245587,0.9500288794978324,11.0,11.0,3.0,8.0,8.0,10.0,5.0,0.25334977687902577
Kalai-Smorodinsky,0.07461761823101226,0.013949358377798746,0.20236117796335792,0.3971598424936131,0.35780104545164787,0.25699814036488133,0.2928436911487759,0.18695203713254255,0.22384781048097632,-0.03647295181256838,0.2584745762711864,0.5390772128060264,0.2024482109227872,1454.6000000000001,1370.0,1548.3,0.018300439046407546,0.02483112334250681,0.6053278052567441,0.028281744613164093,0.2928436911487759,0.2694795880649466,0.9535928778365396,9.0,10.0,4.0,9.0,10.0,9.0,4.0,0.2475194742427735
Maximin,0.0689486651395882,0.01238048341442837,0.277009614868022,0.3940185989670431,0.3739322368840441,0.2580052063187776,0.2951977401129944,0.17373841561567194,0.2067910983488873,-0.045348837209302384,0.23634651600753295,0.4792843691148776,0.2843691148775895,1406.0,1303.9,1534.1,0.08768618439949116,0.09913685263947969,0.509282242840502,0.020469669773374468,0.2951977401129944,0.0,0.9638068777813521,8.0,6.0,7.0,10.0,9.0,11.0,3.0,0.24156671544787128
Applicant,0.05409453225914514,0.011948167230736037,0.06378877541705034,0.42678830850030475,0.3453767450755403,0.194870004341987,0.2066854990583804,0.1880772656945942,0.22202440775305096,-0.03212927756653994,0.19915254237288135,0.7339924670433146,0.06685499058380415,1489.2,1415.0,1528.6,0.012391777112141455,0.03277458093570185,0.6523305117209643,0.0,0.2066854990583804,0.7697236052710958,0.9666214280670479,10.0,9.0,2.0,11.0,11.0,3.0,2.0,0.21561865738997332
