Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,532.0,505.3,528.8,0.9732573432704956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946514686540991
Regulatory,0.7432311636176171,0.15258425145819832,0.04677658867318166,0.3686881720430108,0.3506461561749068,0.34728682170542635,0.8120300751879699,0.017382948986722546,0.02055409379353046,0.008021324985938216,0.9398496240601504,0.0018796992481203006,0.05827067669172932,439.0,460.90000000000003,448.5,0.9127575624725999,0.8961038961038958,0.8249426035068846,0.9164685445647576,0.8120300751879699,0.8503822670837408,0.0,2.0,2.0,4.0,2.0,2.0,2.0,11.0,0.8556457721840364
Bank,0.6981927790948822,0.1426479385811855,0.09181497319591647,0.3578614008941878,0.35086374903029266,0.3489899781224793,0.7951127819548872,-0.11696366177498252,-0.10032502708559043,0.02306327616794801,0.9172932330827067,0.0,0.08270676691729323,430.0,449.7,441.2,0.4129767645769399,0.4928806133625414,0.49666706091070345,0.8568181584738152,0.7951127819548872,0.7063242847117658,0.06932841940569297,9.0,9.0,9.0,3.0,3.0,4.0,10.0,0.6713375095742466
Compromise Programming,0.5029453289406864,0.10006730146069095,0.21256836411583357,0.3453350252017906,0.32183875423360014,0.3314184050412864,0.6522556390977443,0.10036687631027252,0.09487695403188356,-0.0022680967208703606,0.7255639097744361,0.09022556390977443,0.18421052631578946,393.5,405.6,419.9,0.4962735642262165,0.5204193396964485,0.9505010571637253,0.5982257176394699,0.6522556390977443,0.3200872994194405,0.36642537130227454,8.0,6.0,2.0,5.0,5.0,6.0,8.0,0.6699023234449801
Outcome_Pred_Model,0.6019073730948918,0.1326306146866743,0.18577148203940066,0.3355326651818857,0.33811091559289325,0.3368164622934308,0.7368421052631579,-0.1992487770789657,-0.19783315276273028,0.00868468468468464,0.8439849624060151,0.005639097744360902,0.15037593984962405,403.79999999999995,421.3,424.8,0.0,0.0,0.8104654414414427,0.7292944538897101,0.7368421052631579,0.4057987388215804,0.13922207521920893,11.0,11.0,5.0,4.0,4.0,5.0,9.0,0.6026888211714938
Nash Bargaining,0.06712275951815802,0.01764327483922429,0.2457150840776772,0.3388975057424255,0.3349673070113554,0.18759594851953357,0.231203007518797,0.0747728860936408,0.06881287726358148,-0.016845878136200643,0.2274436090225564,0.575187969924812,0.19736842105263158,340.5,325.40000000000003,369.0,0.6247259973695747,0.6521671099984354,0.6323555555555578,0.02100731141361197,0.231203007518797,0.21406552153924868,0.9415207369020093,3.0,4.0,8.0,8.0,9.0,9.0,6.0,0.3480989758752677
Nash Social Welfare,0.07902480761638762,0.017082429333466275,0.2235521027956942,0.3474919341144507,0.3424411485659144,0.1990073428231073,0.25,0.10001747030048916,0.09586751276892122,-0.016541353383458746,0.24436090225563908,0.5676691729323309,0.18796992481203006,345.7,331.8,373.1,0.49802718106093813,0.5154122985448288,0.6390015037593969,0.03677079342691513,0.25,0.2849551504782852,0.9454339120330927,6.0,7.0,6.0,6.0,6.0,7.0,3.0,0.3347598956494501
Proportional Fairness,0.07902480761638762,0.017082429333466275,0.2235521027956942,0.3474919341144507,0.3424411485659144,0.1990073428231073,0.25,0.10001747030048916,0.09586751276892122,-0.016541353383458746,0.24436090225563908,0.5676691729323309,0.18796992481203006,345.7,331.8,373.1,0.49802718106093813,0.5154122985448288,0.6390015037593969,0.03677079342691513,0.25,0.2849551504782852,0.9454339120330927,6.0,7.0,6.0,6.0,6.0,7.0,3.0,0.3347598956494501
Applicant,0.05126141424886464,0.01721791340545391,0.07418931442845228,0.33762364849321375,0.31449871201247714,0.13111010534381615,0.15789473684210525,0.12465059399021666,0.12289119331372853,0.007914075749010707,0.16917293233082706,0.7781954887218046,0.05263157894736842,366.8,346.0,375.20000000000005,0.37439719421306417,0.37881395712721033,0.8272832108535906,0.0,0.15789473684210525,0.7627010146261366,0.9444886019687044,10.0,10.0,3.0,11.0,11.0,3.0,5.0,0.30349397575017306
Maximin,0.06059977330195857,0.01317018669923725,0.3126406727427316,0.37045917839066783,0.35459391226547954,0.21706286282557466,0.25,0.09145702306079667,0.08571428571428569,-0.03206751054852319,0.20488721804511278,0.5,0.2951127819548872,334.9,311.9,372.70000000000005,0.5409907935116175,0.5667344703489284,0.30015864978903095,0.012368044033455825,0.25,0.0,0.9727307173490907,5.0,5.0,10.0,10.0,6.0,11.0,2.0,0.2707034974668209
Kalai-Smorodinsky,0.06477709187381915,0.018163614836233116,0.2457150840776772,0.332503962501107,0.3285057452622872,0.18107772760355548,0.2236842105263158,0.07948986722571627,0.06345766909147194,-0.04582111436950154,0.2236842105263158,0.5808270676691729,0.19548872180451127,338.9,324.2,367.79999999999995,0.6010521701008329,0.679236426224378,0.0,0.017900628478409997,0.2236842105263158,0.21406552153924868,0.9378901799748376,4.0,3.0,11.0,9.0,10.0,9.0,7.0,0.21326424392637489
