Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.8063006935264503,0.009261888678398722,0.0,1.0,1.0,1.0,1.0,0.005328441649196325,0.0,0.0,0.8383458646616542,0.013157894736842105,0.14849624060150377,528.5,455.0,528.8,0.9697570649479428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939514129895887
Regulatory,0.744075639888271,0.15258425145819832,0.045932112402527765,0.36802150537634404,0.3498987720194509,0.34658210007047213,0.8101503759398496,0.017382948986722546,0.009565082804519509,-0.0016874128781394493,0.9398496240601504,0.0018796992481203006,0.05827067669172932,436.5,466.8,447.79999999999995,0.9013386217154191,0.9456942003514934,0.9679391553153505,0.9180683474387372,0.8101503759398496,0.8882542500689478,0.0,2.0,2.0,2.0,2.0,2.0,7.0,11.0,0.8815293752698412
Bank,0.7017776694337373,0.15023181614238,0.08823008285706138,0.34964719751738005,0.34466708293125964,0.3405474028747977,0.7969924812030075,-0.09390286512928026,-0.08116390651601912,0.018296649680147548,0.9266917293233082,0.0,0.07330827067669173,429.0,458.9,441.6,0.46703024293505224,0.5391915641476279,0.6523636560771962,0.862374661106564,0.7969924812030075,0.7853498073648661,0.016413595688710564,5.0,4.0,5.0,3.0,3.0,8.0,10.0,0.7151507045049655
Compromise Programming,0.5350247148551011,0.10340000373897004,0.021041771726205565,0.36277892312375065,0.3168949364385591,0.29333436732001333,0.6616541353383458,-0.06533892382948991,-0.08571428571428574,-0.016450216450216493,0.7650375939849624,0.21804511278195488,0.016917293233082706,391.2,462.4,431.5,0.6291522062469013,0.5133567662565905,0.6874458874458863,0.6428112483123626,0.6616541353383458,0.9488086125711593,0.34317218028839597,4.0,5.0,4.0,5.0,5.0,3.0,8.0,0.6565435225363683
Outcome_Pred_Model,0.613463807492587,0.12871404357146418,0.1742150476417055,0.3500734214390602,0.35178142324648537,0.3508609908609908,0.7537593984962406,-0.17618798043326356,-0.17613372542950012,0.008336491095111698,0.8533834586466166,0.005639097744360902,0.14097744360902256,409.9,426.1,430.90000000000003,0.0,0.0,0.8416066691928776,0.7460919063341989,0.7537593984962406,0.5761616409585155,0.1665490815512741,11.0,11.0,3.0,4.0,4.0,9.0,9.0,0.6190434745039116
Nash Social Welfare,0.09614614771384469,0.02024959494491251,0.0299912932332015,0.34965517241379307,0.3407044602480829,0.16550999783784753,0.25,0.12272886093640809,0.11447144404890885,-0.02619047619047621,0.2725563909774436,0.7048872180451128,0.022556390977443608,260.50000000000006,398.4,388.2,0.30342092216162675,0.3500878734622145,0.5023809523809515,0.06494037191765586,0.25,0.9270358061398074,0.9233357163990151,9.0,9.0,6.0,8.0,8.0,5.0,5.0,0.27414844929204685
Proportional Fairness,0.09614614771384469,0.02024959494491251,0.0299912932332015,0.34965517241379307,0.3407044602480829,0.16550999783784753,0.25,0.12272886093640809,0.11447144404890885,-0.02619047619047621,0.2725563909774436,0.7048872180451128,0.022556390977443608,260.50000000000006,398.4,388.2,0.30342092216162675,0.3500878734622145,0.5023809523809515,0.06494037191765586,0.25,0.9270358061398074,0.9233357163990151,9.0,9.0,6.0,8.0,8.0,5.0,5.0,0.27414844929204685
Applicant,0.04682554939150613,0.01721791340545391,0.0,0.2750547502346439,0.2904121289771514,0.09507764997482669,0.14097744360902256,0.06437805730258561,0.051323324562761174,-0.042788129744651404,0.16165413533834586,0.8383458646616542,0.0,230.9,391.6,378.1,0.6346058502726823,0.7086115992970123,0.18702553485162243,0.0,0.14097744360902256,1.0,0.9444886019687044,3.0,3.0,8.0,11.0,11.0,1.0,2.0,0.22071725446847
Kalai-Smorodinsky,0.10096785267716821,0.017759772421356998,0.41104124703506056,0.36590255622513684,0.4167497844344072,0.2600891175529552,0.33646616541353386,0.12237945492662472,0.1029252437703142,-0.05162241887905605,0.29135338345864664,0.34210526315789475,0.36654135338345867,270.1,275.3,379.4,0.3054040654437288,0.41564147627416526,0.019174041297933875,0.07128910498753865,0.33646616541353386,0.0,0.9407079008597253,8.0,8.0,10.0,7.0,7.0,10.0,3.0,0.21375990851125382
Nash Bargaining,0.10195941093213767,0.017759772421356998,0.41104124703506056,0.3662086225622137,0.41749716858986313,0.2610040697115463,0.3383458646616541,0.12002096436058701,0.1001083423618635,-0.05263157894736836,0.2932330827067669,0.34022556390977443,0.36654135338345867,270.70000000000005,275.6,379.6,0.3187902825979181,0.4316344463971882,0.0,0.0725946885377401,0.3383458646616541,0.0,0.9407079008597253,6.0,6.0,11.0,6.0,6.0,10.0,3.0,0.21361534009179328
