Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.6620220146262796,0.01557718767431247,0.0,1.0,1.0,1.0,1.0,-0.028508771929824483,0.0,0.0,0.73,0.02,0.25,200.0,183.0,197.60000000000002,0.866666666666667,1.0,1.0,1.0,1.0,1.0,0.9698938241122581,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.9733333333333335
Bank,0.5669243213658491,0.24026808201348862,0.06626426942854587,0.39999999999999997,0.37698630136986305,0.37399792315680164,0.72,-0.10964912280701755,-0.11397058823529416,-0.029581252401075675,0.875,0.0,0.125,147.1,157.2,152.8,0.4871794871794872,0.46419753086419735,0.8402612370341914,0.8439770064758543,0.72,0.7772751974520558,0.0,8.0,9.0,3.0,3.0,3.0,4.0,11.0,0.7222835461379067
Regulatory,0.5910721895936805,0.23947363972887545,0.033650470628522305,0.4365921787709497,0.3838356164383561,0.38373626373626374,0.735,0.11074561403508765,0.050945378151260545,-0.07817537072856218,0.895,0.005,0.1,151.39999999999998,162.5,157.10000000000002,0.48205128205128245,0.7604938271604936,0.5778529980657643,0.8835954510349142,0.735,0.8868953888571152,0.0034292652033189384,9.0,8.0,7.0,2.0,2.0,2.0,10.0,0.6826999462303922
Outcome_Pred_Model,0.4542018135935144,0.12333293892936224,0.1610008741052955,0.43760385510136257,0.4469406392694064,0.44075736872926025,0.71,-0.1820175438596492,-0.21271008403361347,-0.03776223776223775,0.68,0.025,0.295,149.2,147.4,158.1,0.14871794871794852,0.0,0.7960839160839162,0.6590376825321638,0.71,0.4588503245506124,0.5047586526927759,10.0,11.0,4.0,4.0,4.0,5.0,9.0,0.6047679094668057
Nash Bargaining,0.05251125526686934,0.013132638055475735,0.29751634604898425,0.41975263075875757,0.39200913242009133,0.2918678006527917,0.345,-0.030701754385964924,-0.02626050420168069,0.008333333333333304,0.19,0.345,0.465,124.60000000000001,109.80000000000001,140.59999999999997,0.8564102564102564,0.8765432098765431,0.9550000000000002,0.0,0.345,0.0,0.9804458920321388,3.0,4.0,2.0,11.0,9.0,11.0,4.0,0.5002820512820514
Nash Social Welfare,0.07352131581288165,0.009616808370379135,0.19754566528906115,0.4688830658368817,0.3946575342465753,0.33031906365239694,0.37,-0.03618421052631579,-0.05042016806722688,-0.05228758169934644,0.215,0.43,0.355,136.20000000000002,121.69999999999999,147.2,0.8307692307692308,0.7629629629629631,0.7176470588235293,0.03447036860857663,0.37,0.33601743933579886,0.995622214634061,4.0,6.0,5.0,6.0,6.0,6.0,2.0,0.4645773316402674
Proportional Fairness,0.07352131581288165,0.009616808370379135,0.19754566528906115,0.4688830658368817,0.3946575342465753,0.33031906365239694,0.37,-0.03618421052631579,-0.05042016806722688,-0.05228758169934644,0.215,0.43,0.355,136.20000000000002,121.69999999999999,147.2,0.8307692307692308,0.7629629629629631,0.7176470588235293,0.03447036860857663,0.37,0.33601743933579886,0.995622214634061,4.0,6.0,5.0,6.0,6.0,6.0,2.0,0.4645773316402674
Maximin,0.05317915875414099,0.008602626730447423,0.2894365857541325,0.45310689287535344,0.4097260273972603,0.3032163742690059,0.355,-0.004385964912280715,-0.017331932773109265,-0.08653846153846156,0.17,0.36,0.47,128.8,111.70000000000002,144.09999999999997,0.9794871794871794,0.9185185185185184,0.5326923076923077,0.0010958026204059318,0.355,0.02715736598056183,1.0,1.0,2.0,8.0,10.0,8.0,9.0,1.0,0.4446550579599786
Compromise Programming,0.34152892201782037,0.10757664001622691,0.20103681817019187,0.4403174603174603,0.4909132420091324,0.428942467677184,0.6,0.21381578947368424,0.17279411764705888,-0.11742424242424243,0.525,0.125,0.35,144.0,139.2,157.3,0.0,0.1876543209876541,0.3659090909090911,0.4741797619039666,0.6,0.32428311640701457,0.5727718093970622,11.0,10.0,9.0,5.0,5.0,8.0,8.0,0.40801777056261157
Kalai-Smorodinsky,0.05585106538661376,0.015082260272814861,0.2956163218580662,0.4323671497584541,0.47305936073059357,0.2990792256915311,0.345,-0.044956140350877194,-0.017331932773109265,0.13793103448275867,0.18,0.36,0.46,125.5,110.10000000000001,141.2,0.7897435897435898,0.9185185185185184,0.2551724137931033,0.005479493295991245,0.345,0.006386285043327441,0.9720302125560721,6.0,2.0,10.0,8.0,9.0,10.0,5.0,0.34807909936653686
Applicant,0.05532772204138773,0.02037807001233921,0.035313733048064594,0.43060064935064934,0.35164383561643836,0.17628182335371925,0.18,-0.07346491228070175,-0.049369747899159655,0.18518518518518523,0.16,0.77,0.07,126.2,123.7,130.4,0.6564102564102565,0.7679012345679013,0.0,0.004620864736626584,0.18,0.8813048979760916,0.949170482636244,7.0,5.0,11.0,9.0,11.0,3.0,7.0,0.20420622422937662
