Actor/Criterion,Total_Profit,Total_Loss,Unexploited_Profit,Precision,Recall,F1 Score,Accuracy,Demographic_Parity,Equal_Opportunity,Conditional_Outcome_Parity,Percent_Grant,Percent_Grant_lower,Percent_Not_Grant,Total Real Payoff (Bank),Total Real Payoff (Applicant),Total Real Payoff (Regulatory),Demographic_Parity Normalized,Equal_Opportunity Normalized,Conditional_Outcome_Parity Normalized,Total_Profit Normalized,Accuracy Normalized,Unexploited_Profit Normalized,Total_Loss Normalized,Demographic_Parity Rank,Equal_Opportunity Rank,Conditional_Outcome_Parity Rank,Total_Profit Rank,Accuracy Rank,Unexploited_Profit Rank,Total_Loss Rank,Weighted Normalized-Sum
Oracle,0.6620220146262796,0.01557718767431247,0.0,1.0,1.0,1.0,1.0,-0.028508771929824483,0.0,0.0,0.73,0.02,0.25,200.0,183.0,197.60000000000002,0.8586956521739135,1.0,1.0,1.0,1.0,1.0,0.9689887535736941,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.9717391304347828
Bank,0.5839854594893743,0.23350687108061055,0.0492031313050205,0.428150331613854,0.3882191780821918,0.38822681199372316,0.735,-0.06798245614035081,-0.0934873949579832,-0.048722627737226354,0.885,0.0,0.115,150.2,159.89999999999998,155.0,0.6630434782608701,0.6404040404040403,0.6833029197080287,0.8719325195334157,0.735,0.8346995754112381,0.0,8.0,10.0,4.0,3.0,3.0,4.0,11.0,0.7376557835004629
Regulatory,0.5888882434301169,0.23317726204763273,0.035834416792085745,0.44515783841626533,0.39050228310502283,0.3925114472845302,0.74,0.11732456140350878,0.050945378151260545,-0.0841318824102647,0.89,0.005,0.105,152.39999999999998,162.9,158.10000000000002,0.4184782608695654,0.8040404040404039,0.4531427643332795,0.8799785844252012,0.74,0.8796124524290584,0.001465552746370766,9.0,6.0,9.0,2.0,2.0,2.0,10.0,0.6463199219256093
Outcome_Pred_Model,0.46305646587865273,0.13812886191916973,0.1568396289741791,0.4889106896301141,0.5192237442922375,0.5007518796992482,0.71,-0.20175438596491235,-0.2599789915966386,-0.07147719537100061,0.695,0.03,0.275,148.60000000000002,148.1,157.39999999999998,0.0,0.0,0.5353982300884961,0.6734733294792845,0.71,0.47308928163418845,0.42408274435649457,11.0,11.0,7.0,4.0,4.0,5.0,9.0,0.5257743119135561
Compromise Programming,0.3389868650058963,0.10602156150166496,0.2134811049332294,0.4244074380076612,0.4665296803652968,0.4105874801526976,0.585,0.11842105263157898,0.08718487394957986,-0.09047619047619038,0.535,0.13,0.335,139.2,137.0,152.6,0.4130434782608696,0.6646464646464645,0.41190476190476255,0.46986002083959766,0.585,0.2827993594883226,0.566842613163219,10.0,9.0,10.0,5.0,5.0,8.0,8.0,0.49296165220104593
Kalai-Smorodinsky,0.05268266592825617,0.013132638055475735,0.2299556673747484,0.42280701754385963,0.3453424657534247,0.27966288045373894,0.31,-0.030701754385964924,-0.02626050420168069,0.008333333333333304,0.19,0.45,0.36,126.2,114.7,138.89999999999998,0.8478260869565217,0.8989898989898989,0.9458333333333335,0.0,0.31,0.2274522282332983,0.97985804430629,3.0,3.0,2.0,10.0,9.0,9.0,4.0,0.4827318840579711
Nash Bargaining,0.05268266592825617,0.013132638055475735,0.2299556673747484,0.42280701754385963,0.3453424657534247,0.27966288045373894,0.31,-0.030701754385964924,-0.02626050420168069,0.008333333333333304,0.19,0.45,0.36,126.2,114.7,138.89999999999998,0.8478260869565217,0.8989898989898989,0.9458333333333335,0.0,0.31,0.2274522282332983,0.97985804430629,3.0,3.0,2.0,10.0,9.0,9.0,4.0,0.4827318840579711
Maximin,0.06108523691002187,0.008602626730447423,0.29765883195659737,0.45967844855910084,0.4188584474885844,0.31899270223044507,0.375,-0.0032894736842105365,-0.01470588235294118,-0.07662835249042155,0.19,0.355,0.455,131.4,114.6,146.2,0.983695652173913,0.9434343434343434,0.5019157088122599,0.013789641190445835,0.375,0.0,1.0,1.0,2.0,8.0,8.0,6.0,11.0,1.0,0.4498802004353238
Nash Social Welfare,0.0753171192675891,0.009616808370379135,0.19528039768291472,0.4681152181152181,0.3769406392694064,0.324790236460717,0.36,-0.042763157894736836,-0.05934873949579833,-0.053968253968254,0.22,0.455,0.325,135.2,122.6,145.6,0.7880434782608696,0.7717171717171716,0.649206349206349,0.03714589150970804,0.36,0.3439455621078658,0.9954906069342441,5.0,7.0,5.0,6.0,7.0,6.0,2.0,0.4388791437953854
Proportional Fairness,0.0753171192675891,0.009616808370379135,0.19528039768291472,0.4681152181152181,0.3769406392694064,0.324790236460717,0.36,-0.042763157894736836,-0.05934873949579833,-0.053968253968254,0.22,0.455,0.325,135.2,122.6,145.6,0.7880434782608696,0.7717171717171716,0.649206349206349,0.03714589150970804,0.36,0.3439455621078658,0.9954906069342441,5.0,7.0,5.0,6.0,7.0,6.0,2.0,0.4388791437953854
Applicant,0.05532772204138773,0.018882152093439936,0.040866471349286955,0.4158218125960062,0.34497716894977165,0.1663568649397719,0.175,-0.0668859649122807,-0.049369747899159655,0.15384615384615385,0.155,0.775,0.07,124.6,123.00000000000001,130.2,0.6684782608695654,0.8101010101010101,0.0,0.004340858864249053,0.175,0.8627070089583438,0.9542937689206618,7.0,5.0,11.0,9.0,11.0,3.0,7.0,0.20456382394676287
